BERN,CUI-less,CUI_list,MESH,OMIM,_id,wipsonkey
267005501,[],"[""C0086525"",""C0015672""]",D005221,[],60f14f608c5d79aa6570f217,5421004005279
258020201,[],"[""C0751350"",""C0751353"",""C0751354"",""C0027066"",""C0585540"",""C0751348"",""C0751349"",""C0030214"",""C0751355"",""C0751351"",""C0751352"",""C0021712""]",D009207,[],60f14f6a8c5d79aa6570f218,5421004005279
261400701,[],"[""C0028754""]",D009765,601665,60f14fb58c5d79aa6570f21a,5421004005283
261410801,[],"[""C0012634""]",D004194,[],60f14fb58c5d79aa6570f21d,5421004005283
106941601,[],"[""C0007820"",""C0596298"",""C0241832""]",D002561,[],60f14fb58c5d79aa6570f21e,5421004005283
257967001,[],"[""C0018799""]",D006331,[],60f14fb58c5d79aa6570f21f,5421004005283
106906101,[],"[""C0011860""]",D003924,125853,60f14fb58c5d79aa6570f220,5421004005283
106966601,[],"[""C0020538""]",D006973,[],60f14fb98c5d79aa6570f222,5421004005283
107442301,[],"[""C2350270"",""C2350271""]",D055093,[],60f1515a8c5d79aa6570f229,5421004005284
254099801,[],"[""C0022354""]",D041781,[],60f1515a8c5d79aa6570f22a,5421004005284
106971201,[],"[""C0032285"",""C0887898"",""C3714636"",""C0032300""]",D011014,[],60f1516e8c5d79aa6570f22d,5421004005284
257799801,[],"[""C0015967""]",D005334,[],60f152238c5d79aa6570f22f,5421004005289
260202601,[],"[""C0020517"",""C1527304""]",D006967,[],60f152568c5d79aa6570f232,5421004005289
107518901,[],"[""C0600228"",""C0018790""]",D006323,[],60f153c08c5d79aa6570f249,5421004005291
262326101,[],"[""C0234238"",""C0030193"",""C0458257"",""C0751407"",""C0751408"",""C0234254"",""C0234230"",""C0458259""]",D010146,[],60f153d58c5d79aa6570f24a,5421004005291
106971701,[],"[""C0004096""]",D001249,600807,60f153fc8c5d79aa6570f257,5421004005293
107376801,[],"[""C0024117"",""C1527303""]",D029424,606963,60f1540a8c5d79aa6570f25f,5421004005293
260202601,[],"[""C0020517"",""C1527304""]",D006967,[],60f1540a8c5d79aa6570f261,5421004005293
260650201,[],"[""C0030319"",""C0086769""]",D016584,167870,60f154128c5d79aa6570f262,5421004005293
107001201,[],"[""C1865869""]",C566579,602093,60f1544f8c5d79aa6570f273,5421004005293
263791401,[],"[""C1836074""]",C535534,[],60f154a08c5d79aa6570f277,5421004005297
107254301,[],"[""C0018817"",""C0031192"",""C0344724""]",D006344,[],60f154a28c5d79aa6570f27a,5421004005297
255025001,[],"[""C0019247"",""C0037176"",""C0950123""]",D030342,[],60f154a28c5d79aa6570f27b,5421004005297
265423501,[],"[""C1862373""]",C566234,[],60f154a38c5d79aa6570f27c,5421004005297
106944101,[],"[""C1956412"",""C1956410"",""C0013069"",""C1956411"",""C1956413""]",D004310,[],60f154a38c5d79aa6570f27d,5421004005297
107509201,[],"[""C0029405""]",D010002,[],60f154a38c5d79aa6570f27e,5421004005297
107525101,[],"[""C0265985""]",D049328,[],60f154a88c5d79aa6570f282,5421004005297
107419401,[],"[""C0343115""]",D054705,[],60f1550f8c5d79aa6570f283,4921004003527
106913601,[],"[""C3494186"",""C3494187"",""C0019069""]",D006467,306700,60f155108c5d79aa6570f285,4921004003527
255025001,[],"[""C0019247"",""C0037176"",""C0950123""]",D030342,[],60f155108c5d79aa6570f286,4921004003527
106902301,[],"[""C0042974"",""C1848525""]",D014842,[],60f155198c5d79aa6570f28b,4921004003527
260566401,[],"[""C0340968""]",C564858,266200,60f155538c5d79aa6570f28e,4921004003527
261739401,[],"[""C0270611"",""C0452047"",""C0272945"",""C0085742""]",D001930,[],60f1561b8c5d79aa6570f291,5421003005610
256894201,[],"[""C0034189"",""C1719672"",""C0243026"",""C0036690""]",D018805,[],60f1562d8c5d79aa6570f296,5421003005610
106907401,[],"[""C0040517""]",D005879,137580,60f156598c5d79aa6570f297,5421003005610
1704201,[],"[""C0521723""]",C535477,121820,60f156788c5d79aa6570f298,5421003005610
255268301,[],"[""C0007097"",""C0205696"",""C0205698"",""C0205699"",""C0205697""]",D002277,[],60f1569b8c5d79aa6570f29a,5421003005610
260274501,[],"[""C0162323"",""C0003864""]",D001168,[],60f1569b8c5d79aa6570f29d,5421003005610
263646901,[],"[""C0006434""]",D002056,[],60f1569b8c5d79aa6570f29f,5421003005610
266858501,[],"[""C0043251"",""C0043250"",""C4046002"",""C3263723""]",D014947,[],60f1569b8c5d79aa6570f2a0,5421003005610
260938901,[],"[""C0034530"",""C0034535"",""C1510432""]",D011832,[],60f156a28c5d79aa6570f2a5,5421003005610
107539901,[],"[""C0746787"",""C0018671"",""C0027533"",""C0751177"",""C0018675"",""C0887900"",""C0278996""]",D006258,[],60f156a28c5d79aa6570f2a6,5421003005610
106995601,[],"[""C0009450""]",D003141,[],60f156a78c5d79aa6570f2a7,5421003005610
106945701,[],"[""C0041296""]",D014376,[],60f156a78c5d79aa6570f2a8,5421003005610
257694201,[],"[""C0009326""]",D003095,[],60f156a78c5d79aa6570f2a9,5421003005610
107539501,[],"[""C0003873""]",D001172,180300,60f156a78c5d79aa6570f2aa,5421003005610
107480901,[],"[""C1458155"",""C4704874"",""C0678222"",""C0006142"",""C1257931""]",D001943,114480,60f156a78c5d79aa6570f2ac,5421003005610
107402101,[],"[""C0007131""]",D002289,[],60f156a78c5d79aa6570f2ad,5421003005610
266073901,[],"[""C0032230"",""C0038450"",""C0034642"",""C0043144"",""C0035508"",""C0035234""]",D012135,[],60f156a78c5d79aa6570f2b0,5421003005610
107355401,[],"[""C0334608"",""C0751304"",""C1384406"",""C0431121"",""C1565951"",""C0205834"",""C0334606"",""C0334610"",""C0334609"",""C0281784"",""C3163622"",""C0334607"",""C1334261"",""C1334271"",""C1527197"",""C0347515"",""C0259785"",""C1565950"",""C0349604"",""C1384408"",""C0334611"",""C0334605"",""C0025286"",""C1335107"",""C0751303"",""C0457190""]",D008579,[],60f156a88c5d79aa6570f2b3,5421003005610
261400701,[],"[""C0028754""]",D009765,601665,60f156ff8c5d79aa6570f2bd,5421003005610
106966401,[],"[""C0023418""]",D007938,[],60f157018c5d79aa6570f2c2,5421003005610
106966001,[],"[""C0024299""]",D008223,[],60f157018c5d79aa6570f2c3,5421003005610
106906101,[],"[""C0011860""]",D003924,125853,60f157028c5d79aa6570f2c7,5421003005610
262338001,[],"[""C0043246""]",D022125,[],60f157028c5d79aa6570f2cb,5421003005610
262431101,[],"[""C0026771""]",D009104,[],60f157028c5d79aa6570f2cc,5421003005610
3606401,[],"[""C0041912"",""C0035243""]",D012141,[],60f157028c5d79aa6570f2cd,5421003005610
255148401,[],"[""C0150055"",""C3178789""]",D059350,[],60f157478c5d79aa6570f31f,5421003005619
264036201,[],"[""C0235083"",""C0751564"",""C0234371"",""C0234379"",""C0235082"",""C0235843"",""C0149840"",""C0234373"",""C0235081"",""C0234374"",""C0040822"",""C0040827"",""C0234376"",""C0751565"",""C0235078"",""C0234372"",""C0234377"",""C0234375"",""C0234381"",""C0234378"",""C1527384"",""C0234370""]",D014202,[],60f157478c5d79aa6570f320,5421003005619
106971001,[],"[""C0030567""]",D010300,[],60f157478c5d79aa6570f321,5421003005619
259766001,[],"[""C0086237"",""C0236018"",""C0014544"",""C0751111""]",D004827,[],60f157478c5d79aa6570f322,5421003005619
106997301,[],"[""C0015732"",""C2921133""]",D005242,[],60f157478c5d79aa6570f323,5421003005619
254412801,[],"[""C0029261"",""C0033953"",""C0036903"",""C0020594"",""C0036902"",""C0016722""]",D020018,[],60f157478c5d79aa6570f324,5421003005619
261400701,[],"[""C0028754""]",D009765,601665,60f157478c5d79aa6570f325,5421003005619
259755201,[],"[""C0152020""]",D018589,[],60f157478c5d79aa6570f327,5421003005619
262326101,[],"[""C0234238"",""C0030193"",""C0458257"",""C0751407"",""C0751408"",""C0234254"",""C0234230"",""C0458259""]",D010146,[],60f157548c5d79aa6570f328,5421003005619
262328801,[],"[""C0030201"",""C2074900"",""C2215257""]",D010149,[],60f157548c5d79aa6570f32a,5421003005619
106989301,[],"[""C0266487"",""C0026650""]",D009069,[],60f157548c5d79aa6570f32d,5421003005619
107487501,[],"[""C0752098"",""C0752097"",""C1868675"",""C0752100"",""C0752104"",""C0752101"",""C0752105"",""C0242422"",""C0242423""]",D020734,600116,60f157548c5d79aa6570f32e,5421003005619
261037201,[],"[""C0795934""]",C563052,[],60f157548c5d79aa6570f32f,5421003005619
260997101,[],"[""C0751373"",""C0038870"",""C0234247"",""C0751371"",""C0423711"",""C0234249"",""C0027796"",""C0423712"",""C0751372"",""C0042656""]",D009437,[],60f157548c5d79aa6570f332,5421003005619
260023201,[],"[""C0525045""]",D019964,[],60f157548c5d79aa6570f338,5421003005619
106950301,[],"[""C0043194""]",D014923,301000,60f1576f8c5d79aa6570f33c,5421003005619
256014601,[],"[""C0751071"",""C0497327"",""C0338630""]",D003704,[],60f1577d8c5d79aa6570f34d,5421003005619
254339601,[],"[""C0028768""]",D009771,164230,60f1577d8c5d79aa6570f34e,5421003005619
107376501,[],"[""C0149931"",""C0042331"",""C0700438"",""C0007852"",""C0521664"",""C0338489"",""C0018984"",""C0270858""]",D008881,157300,60f1577d8c5d79aa6570f34f,5421003005619
255268301,[],"[""C0007097"",""C0205696"",""C0205698"",""C0205699"",""C0205697""]",D002277,[],60f157a68c5d79aa6570f35e,5421003005619
255268301,[],"[""C0007097"",""C0205696"",""C0205698"",""C0205699"",""C0205697""]",D002277,[],60f157e58c5d79aa6570f363,5421003005623
260938901,[],"[""C0034530"",""C0034535"",""C1510432""]",D011832,[],60f157e78c5d79aa6570f366,5421003005623
106971201,[],"[""C0032285"",""C0887898"",""C3714636"",""C0032300""]",D011014,[],60f158148c5d79aa6570f36c,5421003005623
258682501,[],"[""C0024115""]",D008171,[],60f1582e8c5d79aa6570f36f,5421003005623
260400101,[],"[""C0014852""]",D004935,[],60f158318c5d79aa6570f372,5421003005623
107474401,[],"[""C0003504""]",D001022,[],60f158378c5d79aa6570f373,5421003005623
107481401,[],"[""C0242379"",""C0024121""]",D008175,211980,60f1585a8c5d79aa6570f380,5421003005623
259688201,[],"[""C0008679"",""C0008715""]",D002908,[],60f158848c5d79aa6570f38f,5421003005624
257597401,[],"[""C0007222""]",D002318,[],60f158848c5d79aa6570f390,5421003005624
261400701,[],"[""C0028754""]",D009765,601665,60f158848c5d79aa6570f392,5421003005624
255268301,[],"[""C0007097"",""C0205696"",""C0205698"",""C0205699"",""C0205697""]",D002277,[],60f158848c5d79aa6570f393,5421003005624
106969001,[],"[""C0242339"",""C0598784""]",D050171,[],60f158d68c5d79aa6570f395,5421003005625
266073901,[],"[""C0032230"",""C0038450"",""C0034642"",""C0043144"",""C0035508"",""C0035234""]",D012135,[],60f159338c5d79aa6570f3d1,5421003005628
106971101,[],"[""C0041296""]",D014376,[],60f159398c5d79aa6570f3d2,5421003005628
260460401,[],"[""C0242635""]",D018420,[],60f159448c5d79aa6570f402,5421003005628
261065801,[],"[""C0039685""]",D013771,187500,60f159fb8c5d79aa6570f414,5421003005628
106998601,[],"[""C0004030""]",D001228,[],60f15a498c5d79aa6570f416,5421003005628
107499501,[],"[""C0018824""]",D006349,[],60f15ad08c5d79aa6570f430,5421003005630
257967001,[],"[""C0018799""]",D006331,[],60f15ad08c5d79aa6570f431,5421003005630
266267001,[],"[""C0018805"",""C0007172""]",D006335,[],60f15ad08c5d79aa6570f432,5421003005630
255342701,[],"[""C0149721""]",D017379,[],60f15ae58c5d79aa6570f435,5421003005630
263477201,[],"[""C1970095""]",C566991,119540,60f15cc08c5d79aa6570f43a,5421003005643
256894201,[],"[""C0034189"",""C1719672"",""C0243026"",""C0036690""]",D018805,[],60f15cf68c5d79aa6570f43d,5421003005643
257597401,[],"[""C0007222""]",D002318,[],60f15d4a8c5d79aa6570f446,5421003005646
107278001,[],"[""C0041308""]",D014381,[],60f15d4a8c5d79aa6570f447,5421003005646
106971801,[],"[""C0027051""]",D009203,608446,60f15d4a8c5d79aa6570f448,5421003005646
106995601,[],"[""C0009450""]",D003141,[],60f15d6d8c5d79aa6570f44e,5421003005650
107501001,[],"[""C0021400""]",D007251,[],60f15d7d8c5d79aa6570f459,5421003005650
106937501,[],"[""C0013369""]",D004403,[],60f15d948c5d79aa6570f477,5421003005650
258765001,[],"[""C0235480"",""C3468561"",""C2585653"",""C0004238""]",D001281,[],60f15dbf8c5d79aa6570f49a,5421003005650
106989401,[],"[""C0011311""]",D003715,[],60f15dc38c5d79aa6570f49b,5421003005650
107376801,[],"[""C0024117"",""C1527303""]",D029424,606963,60f15de98c5d79aa6570f4ad,5421003005650
106990601,[],"[""C0751207"",""C0751208"",""C0020179"",""C0393574""]",D006816,143100,60f15e268c5d79aa6570f4c1,5421003005652
106965801,[],"[""C0750900"",""C0002395"",""C0494463"",""C0011265"",""C0546126"",""C0276496"",""C0750901""]",D000544,104300,60f15e268c5d79aa6570f4c2,5421003005652
106971001,[],"[""C0030567""]",D010300,[],60f15e268c5d79aa6570f4c3,5421003005652
107354501,[],"[""C0752197"",""C0752202"",""C0752201"",""C0752208"",""C0752207"",""C0752205"",""C0743332"",""C0752203"",""C0752200"",""C0752198"",""C0752206"",""C0393598"",""C0393593"",""C4316810"",""C0752199""]",D020821,[],60f15e268c5d79aa6570f4c4,5421003005652
255148401,[],"[""C0150055"",""C3178789""]",D059350,[],60f15e268c5d79aa6570f4c5,5421003005652
106966501,[],"[""C0751956"",""C0038454""]",D020521,606799,60f15e268c5d79aa6570f4c7,5421003005652
106996601,[],"[""C0270764"",""C0154681"",""C0154682"",""C0270763"",""C0521659"",""C0543858"",""C0085084""]",D016472,[],60f15e268c5d79aa6570f4c8,5421003005652
255268301,[],"[""C0007097"",""C0205696"",""C0205698"",""C0205699"",""C0205697""]",D002277,[],60f15e268c5d79aa6570f4c9,5421003005652
106980001,[],"[""C0242350""]",D007172,[],60f15e288c5d79aa6570f4cc,5421003005652
107504201,[],"[""C0004943""]",D001528,109650,60f15e698c5d79aa6570f4ec,5421003005652
106918901,[],"[""C0158266"",""C2717759""]",D055959,[],60f15e8d8c5d79aa6570f4ed,5421003005653
255599701,[],"[""C0577660"",""C0423682"",""C0423689"",""C0024031"",""C0751648""]",D017116,[],60f15e8d8c5d79aa6570f4ee,5421003005653
107526601,[],"[""C0393524"",""C0037952"",""C0393519"",""C0270755"",""C0270749"",""C0004138"",""C0024814"",""C0033132""]",D013132,248800,60f15e8d8c5d79aa6570f4f2,5421003005653
256610201,[],"[""C0021818""]",D007405,[],60f15e8d8c5d79aa6570f4f3,5421003005653
266372201,[],"[""C0001511"",""C1657104""]",D000267,[],60f15e8e8c5d79aa6570f4f6,5421003005653
107285801,[],"[""C0391826"",""C1959582"",""C0265326"",""C0018553""]",D006223,153480,60f15ea98c5d79aa6570f502,5421003005653
256366601,[],"[""C0016059"",""C1623038""]",D005355,[],60f15eb08c5d79aa6570f504,5421003005653
106985801,[],"[""C0019693"",""C4505456""]",D015658,609423,60f15f5b8c5d79aa6570f50f,4921003004561
259688201,[],"[""C0008679"",""C0008715""]",D002908,[],60f15f5c8c5d79aa6570f511,4921003004561
263673301,[],"[""C0010200""]",D003371,[],60f1603c8c5d79aa6570f514,4921003004571
258925401,[],"[""C0020517"",""C1527304""]",D006967,[],60f160408c5d79aa6570f515,4921003004571
106971701,[],"[""C0004096""]",D001249,600807,60f160438c5d79aa6570f517,4921003004571
258682501,[],"[""C0024115""]",D008171,[],60f160458c5d79aa6570f51a,4921003004571
257967001,[],"[""C0018799""]",D006331,[],60f160808c5d79aa6570f527,4921003004571
259432701,[],"[""C1720824"",""C0085298""]",D016757,[],60f160808c5d79aa6570f528,4921003004571
255268301,[],"[""C0007097"",""C0205696"",""C0205698"",""C0205699"",""C0205697""]",D002277,[],60f160808c5d79aa6570f529,4921003004571
259440601,[],"[""C0035204""]",D012120,[],60f160808c5d79aa6570f52a,4921003004571
107376801,[],"[""C0024117"",""C1527303""]",D029424,606963,60f160808c5d79aa6570f52b,4921003004571
258851701,[],"[""C0376297"",""C0079221"",""C0282124"",""C0011065""]",D003643,[],60f160808c5d79aa6570f52d,4921003004571
266073901,[],"[""C0032230"",""C0038450"",""C0034642"",""C0043144"",""C0035508"",""C0035234""]",D012135,[],60f160818c5d79aa6570f52e,4921003004571
257799801,[],"[""C0015967""]",D005334,[],60f160838c5d79aa6570f533,4921003004571
106980601,[],"[""C0017152""]",D005756,[],60f160838c5d79aa6570f534,4921003004571
266372201,[],"[""C0001511"",""C1657104""]",D000267,[],60f1609d8c5d79aa6570f53b,4921003004572
107371201,[],"[""C0477611""]",D055035,[],60f1609d8c5d79aa6570f53c,4921003004572
260988701,[],"[""C0024003""]",D008141,[],60f1609d8c5d79aa6570f53d,4921003004572
259645501,[],"[""C0042134"",""C2979982""]",D014592,[],60f160aa8c5d79aa6570f541,4921003004572
254649601,[],"[""C0036439""]",D012600,[],60f160b78c5d79aa6570f545,4921003004572
258443901,[],"[""C0206231""]",D017760,[],60f160e48c5d79aa6570f54b,4921003004572
254620601,[],"[""C0751381"",""C0027868"",""C0002735""]",D009468,[],60f160e48c5d79aa6570f54f,4921003004572
106918901,[],"[""C0158266"",""C2717759""]",D055959,[],60f160e48c5d79aa6570f550,4921003004572
264592201,[],"[""C3714514""]",D007239,[],60f1615b8c5d79aa6570f55a,5421002005296
257967001,[],"[""C0018799""]",D006331,[],60f1619d8c5d79aa6570f55f,5421002005297
257799801,[],"[""C0015967""]",D005334,[],60f161e08c5d79aa6570f560,5421002005297
256312401,[],"[""C0004623""]",D001424,[],60f161e28c5d79aa6570f561,5421002005297
257866701,[],"[""C0043241""]",D014946,[],60f161e28c5d79aa6570f564,5421002005297
259688201,[],"[""C0008679"",""C0008715""]",D002908,[],60f162798c5d79aa6570f565,5421002005304
107460601,[],"[""C0362046""]",D011236,[],60f162bb8c5d79aa6570f570,5421002005304
106906101,[],"[""C0011860""]",D003924,125853,60f162bb8c5d79aa6570f571,5421002005304
257597401,[],"[""C0007222""]",D002318,[],60f163068c5d79aa6570f57b,5421002005306
1105001,[],"[""C0856830""]",C563162,118600,60f1635d8c5d79aa6570f57e,5421002005307
258182501,[],"[""C1167732"",""C0031046""]",D010493,[],60f1635d8c5d79aa6570f580,5421002005307
107387101,[],"[""C0022602""]",D055623,[],60f1635d8c5d79aa6570f581,5421002005307
106978601,[],"[""C0002726""]",D000686,[],60f1635d8c5d79aa6570f582,5421002005307
107382101,[],"[""C0030848""]",D010411,[],60f1635d8c5d79aa6570f583,5421002005307
106987001,[],"[""C0030246"",""C0033860""]",D011565,177900,60f1635d8c5d79aa6570f584,5421002005307
106966601,[],"[""C0020538""]",D006973,[],60f1635e8c5d79aa6570f585,5421002005307
107374801,[],"[""C0040127""]",D013958,[],60f1635e8c5d79aa6570f587,5421002005307
107350801,[],"[""C0010398"",""C0020541""]",D006975,[],60f1635e8c5d79aa6570f588,5421002005307
106913601,[],"[""C3494186"",""C3494187"",""C0019069""]",D006467,306700,60f163628c5d79aa6570f58a,5421002005307
256014601,[],"[""C0751071"",""C0497327"",""C0338630""]",D003704,[],60f1636e8c5d79aa6570f58b,5421002005310
259796901,[],"[""C3665347"",""C0233771"",""C0018975"",""C0271185"",""C3489704"",""C0042790"",""C0233769""]",D014786,[],60f1636e8c5d79aa6570f58c,5421002005310
254936201,[],"[""C0009241"",""C0029947""]",D003072,[],60f163718c5d79aa6570f58f,5421002005310
106966501,[],"[""C0751956"",""C0038454""]",D020521,606799,60f163778c5d79aa6570f591,5421002005310
254324401,[],"[""C0004936"",""C0376338"",""C4046029"",""C0004930""]",D001523,[],60f163b48c5d79aa6570f59d,5421002005310
254797301,[],"[""C0004936"",""C0376338"",""C4046029"",""C0004930""]",D001523,[],60f163ca8c5d79aa6570f5ad,5421002005311
254324401,[],"[""C0004936"",""C0376338"",""C4046029"",""C0004930""]",D001523,[],60f163ca8c5d79aa6570f5af,5421002005311
258525501,[],"[""C0008625"",""C0004403""]",D002869,[],60f163ce8c5d79aa6570f5b6,5421002005311
260079301,[],"[""C0036341""]",D012559,181500,60f164028c5d79aa6570f5c4,5421002005311
258987801,[],"[""C0033958"",""C0033975"",""C0036337"",""C0036358""]",D011618,[],60f164058c5d79aa6570f5c7,5421002005311
266579001,[],"[""C0015379"",""C0015378""]",D005119,[],60f164108c5d79aa6570f5cc,5421002005311
106917801,[],"[""C2930619"",""C0266362"",""C0392697"",""C0036875"",""C0019269"",""C2930618"",""C0033804""]",D012734,[],60f164148c5d79aa6570f5d3,5421002005311
265433301,[],"[""C2748918""]",C567577,[],60f1642c8c5d79aa6570f5fb,5421002005311
258731101,[],"[""C0750920"",""C0750917"",""C0003546"",""C0234476"",""C0003537"",""C0234469"",""C0234462"",""C0338457"",""C0750919"",""C0750921"",""C0234482"",""C0750918"",""C0973461"",""C0454576"",""C0234472"",""C0234474"",""C0234484""]",D001037,[],60f164458c5d79aa6570f60a,5421002005311
254339601,[],"[""C0028768""]",D009771,164230,60f164848c5d79aa6570f61f,5421002005311
106979701,[],"[""C1565489"",""C0035078""]",D051437,[],60f164ff8c5d79aa6570f622,5421002005320
254431001,[],"[""C0002871""]",D000740,[],60f165ad8c5d79aa6570f62a,5421002005320
106966601,[],"[""C0020538""]",D006973,[],60f165af8c5d79aa6570f62b,5421002005320
259706901,[],"[""C0021943""]",D007446,[],60f165ff8c5d79aa6570f62f,5421002005320
106966501,[],"[""C0751956"",""C0038454""]",D020521,606799,60f166558c5d79aa6570f633,5421002005324
257127201,[],"[""C0085584"",""C0006111""]",D001927,[],60f166568c5d79aa6570f634,5421002005324
258107901,[],"[""C0018991"",""C0154694"",""C0154693"",""C0521662"",""C0278110"",""C0751195"",""C0392550"",""C0085622""]",D006429,[],60f166678c5d79aa6570f637,5421002005324
262720301,[],"[""C0522224"",""C0234544""]",D010243,[],60f166678c5d79aa6570f638,5421002005324
106941601,[],"[""C0007820"",""C0596298"",""C0241832""]",D002561,[],60f166958c5d79aa6570f63d,5421002005324
264821601,[],"[""C0751515"",""C0433895"",""C0433900"",""C0037929"",""C0433905""]",D013119,[],60f166958c5d79aa6570f63e,5421002005324
106978701,[],"[""C0751010"",""C0887799"",""C0007785"",""C0751011"",""C0751014"",""C0751012""]",D002544,601367,60f166958c5d79aa6570f640,5421002005324
260148401,[],"[""C0151699"",""C0751893"",""C0553692""]",D020300,[],60f166958c5d79aa6570f641,5421002005324
255492801,[],"[""C2937358""]",D002543,[],60f166958c5d79aa6570f642,5421002005324
2643701,[],"[""C0038525"",""C0270192"",""C0795688"",""C0472383"",""C0751530""]",D013345,[],60f166958c5d79aa6570f643,5421002005324
255268301,[],"[""C0007097"",""C0205696"",""C0205698"",""C0205699"",""C0205697""]",D002277,[],60f166e88c5d79aa6570f654,5421002005326
260551401,[],"[""C0032962""]",D011248,[],60f166eb8c5d79aa6570f655,5421002005326
106966601,[],"[""C0020538""]",D006973,[],60f166f98c5d79aa6570f65b,5421002005326
264592201,[],"[""C3714514""]",D007239,[],60f167078c5d79aa6570f65f,5421002005326
262218301,[],"[""C0332768"",""C0559395"",""C0012691""]",D004204,[],60f167078c5d79aa6570f665,5421002005326
260202601,[],"[""C0020517"",""C1527304""]",D006967,[],60f1670b8c5d79aa6570f666,5421002005326
262326101,[],"[""C0234238"",""C0030193"",""C0458257"",""C0751407"",""C0751408"",""C0234254"",""C0234230"",""C0458259""]",D010146,[],60f1670c8c5d79aa6570f667,5421002005326
107551601,[],"[""C0576093""]",D056304,[],60f167198c5d79aa6570f668,5421002005326
255941701,[],"[""C0011175"",""C1136135""]",D003681,[],60f1674e8c5d79aa6570f66c,5421002005327
265859701,[],"[""C0751187"",""C0877781"",""C0751189"",""C0751192"",""C0474366"",""C0423623"",""C0018681"",""C0028838"",""C0751186"",""C0423618"",""C0751190""]",D006261,[],60f1674e8c5d79aa6570f66d,5421002005327
262173101,[],"[""C0012833"",""C0149746"",""C0220870""]",D004244,[],60f1674e8c5d79aa6570f66e,5421002005327
254579101,[],"[""C0751535"",""C0039070"",""C0751534"",""C0234437"",""C0259813"",""C0235242"",""C0751537"",""C0700200"",""C0221046"",""C0234435"",""C0339780"",""C0751536"",""C0751539"",""C0751538"",""C0340854"",""C0340855""]",D013575,[],60f1674e8c5d79aa6570f670,5421002005327
257143401,[],"[""C0011206"",""C0154333"",""C0338644""]",D003693,[],60f1674e8c5d79aa6570f671,5421002005327
266228501,[],"[""C0018845"",""C0018839""]",D006359,[],60f1674e8c5d79aa6570f672,5421002005327
262179101,[],"[""C0018843""]",D018883,[],60f1674e8c5d79aa6570f673,5421002005327
265203101,[],"[""C0041657""]",D014474,[],60f1674e8c5d79aa6570f674,5421002005327
267005501,[],"[""C0086525"",""C0015672""]",D005221,[],60f1674e8c5d79aa6570f675,5421002005327
262381401,[],"[""C0010263"",""C0026821""]",D009120,[],60f1674e8c5d79aa6570f676,5421002005327
263888601,[],"[""C0020625""]",D007010,[],60f1674e8c5d79aa6570f677,5421002005327
260970901,[],"[""C0042963""]",D014839,[],60f1674f8c5d79aa6570f67c,5421002005327
262553601,[],"[""C1857276""]",C565627,[],60f1674f8c5d79aa6570f67d,5421002005327
107277201,[],"[""C0162531""]",D046349,121300,60f167dd8c5d79aa6570f687,5421002005330
254324401,[],"[""C0004936"",""C0376338"",""C4046029"",""C0004930""]",D001523,[],60f168448c5d79aa6570f699,5421002005332
106987001,[],"[""C0030246"",""C0033860""]",D011565,177900,60f168658c5d79aa6570f69c,5421002005332
106986001,[],"[""C0678202"",""C0949272"",""C0010346"",""C0156147"",""C0678201""]",D003424,[],60f168658c5d79aa6570f69d,5421002005332
260079301,[],"[""C0036341""]",D012559,181500,60f168658c5d79aa6570f6a0,5421002005332
107546901,[],"[""C0086795"",""C0023786"",""C0026708"",""C2713321"",""C0086431""]",D008059,607014,60f168658c5d79aa6570f6a2,5421002005332
106997901,[],"[""C0007570""]",D002446,212750,60f168658c5d79aa6570f6a4,5421002005332
106970401,[],"[""C0751324"",""C0026769""]",D009103,126200,60f168658c5d79aa6570f6a5,5421002005332
106971701,[],"[""C0004096""]",D001249,600807,60f168658c5d79aa6570f6a7,5421002005332
1105001,[],"[""C0856830""]",C563162,118600,60f168658c5d79aa6570f6aa,5421002005332
121379901,[],"[""C1321905"",""C1263846"",""C0041671""]",D001289,143465,60f168658c5d79aa6570f6ab,5421002005332
265713201,[],"[""C2931173""]",C536315,[],60f168658c5d79aa6570f6ac,5421002005332
254991101,[],"[""C0747767"",""C1136393"",""C0038436"",""C0730525"",""C4505439""]",D013313,[],60f168658c5d79aa6570f6ae,5421002005332
258174001,[],"[""C0004352""]",D001321,209850,60f168658c5d79aa6570f6af,5421002005332
107495601,[],"[""C0342302"",""C3837958"",""C0205734"",""C0011854""]",D003922,222100,60f168658c5d79aa6570f6b0,5421002005332
106906101,[],"[""C0011860""]",D003924,125853,60f168658c5d79aa6570f6b1,5421002005332
107395701,[],"[""C1266042"",""C1266044"",""C0007134"",""C1266043"",""C0279702"",""C1306837""]",D002292,144700,60f168658c5d79aa6570f6b2,5421002005332
107274601,[],"[""C0559470""]",D021183,[],60f168658c5d79aa6570f6b3,5421002005332
107493401,[],"[""C0016781""]",D005642,[],60f168658c5d79aa6570f6b4,5421002005332
107276101,[],"[""C0751254"",""C0022336"",""C0376329""]",D007562,123400,60f168658c5d79aa6570f6b5,5421002005332
106970801,[],"[""C0019196""]",D006526,609532,60f168658c5d79aa6570f6b6,5421002005332
254339601,[],"[""C0028768""]",D009771,164230,60f168658c5d79aa6570f6b7,5421002005332
257597401,[],"[""C0007222""]",D002318,[],60f168658c5d79aa6570f6b8,5421002005332
106931901,[],"[""C0030297"",""C0346647""]",D010190,260350,60f168658c5d79aa6570f6b9,5421002005332
